x,y,s1,s2,s3,s4,s5,s6,aftershock
710968.8061611202,3930091.912752077,4.632860109445071,8.2996756525281,-19.491984466926016,1.440713867031313,-2.3034619467261868,-0.182407073225828,0.0
715968.8061611202,3930091.912752077,4.663997294347236,11.281838216375252,-13.257016103967668,1.843441542687764,-1.5026923705789184,-0.1093143854892656,0.0
720968.8061611203,3930091.912752077,4.189968097368241,13.595875637686603,-5.791887830165848,2.1495346263962825,-0.5502197502176893,-0.0232710490056105,0.0
725968.8061611203,3930091.912752077,3.3107067936339765,14.973567619049357,2.570608709677563,2.324211140660817,0.5119878299622528,0.0720474854639509,0.0
730968.8061611203,3930091.912752077,2.19524786797876,15.224614964815936,11.37349219975578,2.3431367935924228,1.6269123577813949,0.1716984114852699,0.0
735968.8061611203,3930091.912752077,1.057598389822355,14.27337669815154,20.083436425885715,2.197005984991057,2.728357991991313,0.2699707751917805,0.0
740968.8061611203,3930091.912752077,0.1208405528458951,12.17713263334543,28.156554306210868,1.8937842131081173,3.7489509104207537,0.3610613490725697,0.0
745968.8061611203,3930091.912752077,-0.4221771233922483,9.120161634561123,35.10891509067964,1.457923247205865,4.6286896432682845,0.4397962556980411,0.0
750968.8061611203,3930091.912752077,-0.4417426492810185,5.384495721138302,40.576636001706106,0.9266610231159108,5.322244578409766,0.5022471463330238,0.0
755968.8061611203,3930091.912752077,0.1101059901131195,1.3046087200339824,44.35319858357301,0.3442943294435537,5.80353386343959,0.5461218560557,0.0
760968.8061611203,3930091.912752077,1.198604755848991,-2.7828364780654926,46.3981914665175,-0.2442124085327184,6.066873881249447,0.5708669233739384,0.0
695968.8061611202,3935091.912752077,1.2408862025632643,-3.587077593145674,-35.61810648599825,-0.1948554728106351,-4.607300440206997,-0.4162613091996782,0.0
700968.8061611202,3935091.912752077,3.1624247526256144,0.3403282489052674,-33.820814158968616,0.3933688017935042,-4.341874631174116,-0.3869004187514338,0.0
705968.8061611202,3935091.912752077,4.634007239688716,4.59592838551065,-30.27642376921128,1.0176343119093014,-3.8452201863264985,-0.3361827697530316,0.0
710968.8061611202,3935091.912752077,5.4994883299127375,8.86490375308819,-24.8273198620932,1.6327025308435508,-3.098473371693616,-0.2625617399407214,0.0
715968.8061611202,3935091.912752077,5.66854211743402,12.75624605338306,-17.477493621048048,2.183780350745093,-2.1039300807837584,-0.1664140489520944,0.0
720968.8061611203,3935091.912752077,5.148302207328517,15.84819845803126,-8.434988333626686,2.612806244343411,-0.8902460126508716,-0.0504881286847001,0.0
725968.8061611203,3935091.912752077,4.059596521004333,17.75259583303117,1.8747283533774235,2.867090990369161,0.4861008477044648,0.0799810838972588,0.0
730968.8061611203,3935091.912752077,2.6290361785796184,18.18578486023991,12.835889855729588,2.9086774617171893,1.944463977491328,0.2176099865285205,0.0
735968.8061611203,3935091.912752077,1.154443363105237,17.028357833317447,23.711741664043007,2.7221276390204823,3.3889572989339087,0.3536680765498527,0.0
740968.8061611203,3935091.912752077,-0.0501036026273741,14.356100220523569,33.744851089931245,2.318495455038869,4.72123122863912,0.479216599391248,0.0
745968.8061611203,3935091.912752077,-0.7155769128176324,10.431663920734676,42.266360365364086,1.7341684395184167,5.854340414127224,0.5863426025837373,0.0
750968.8061611203,3935091.912752077,-0.6687156028071146,5.6581111632227055,48.7880629017814,1.0247323426847512,6.7244552538940665,0.6692030258184501,0.0
755968.8061611203,3935091.912752077,0.1412616029207566,0.50719271372188,53.05646416280626,0.2555046601674872,7.297818849440926,0.7246510183090473,0.0
760968.8061611203,3935091.912752077,1.6449435910399803,-4.558264308725936,55.05990263847945,-0.5087863469639518,7.5718123633548515,0.7523421835064871,0.0
765968.8061611203,3935091.912752077,3.679655004851329,-9.149133435626087,54.99377555209862,-1.2127536824049832,7.570715351975827,0.7543709431283333,0.0
770968.8061611203,3935091.912752077,6.030266874471001,-12.98994334986593,53.19859887333715,-1.8159432704633087,7.3379597373810785,0.7345900911423409,0.0
775968.8061611203,3935091.912752077,8.471591813769724,-15.931063035616708,50.08937572741756,-2.294810968789036,6.92717092819538,0.6978174130669144,0.0
685968.8061611202,3940091.912752077,-5.1749978535245775,-13.080882145519546,-40.715507618924605,-1.7105556860632063,-5.6237794743810285,-0.5530590211568919,0.0
690968.8061611202,3940091.912752077,-2.327494311054207,-10.114066612222151,-42.46532210113169,-1.2052940339926692,-5.83824780999871,-0.5683462456156193,0.0
695968.8061611202,3940091.912752077,0.5208191380842009,-6.221085266884089,-42.875620200007845,-0.5694554124784188,-5.860469749145791,-0.564186045624521,0.0
700968.8061611202,3940091.912752077,3.123130308528017,-1.505733335747996,-41.492364215569815,0.1775770596711547,-5.629044791360352,-0.5348062924725183,0.0
705968.8061611202,3940091.912752077,5.210908562452406,3.786353684185485,-37.90199659476206,0.9962228785117678,-5.089054718380385,-0.4751309835480074,0.0
710968.8061611202,3940091.912752077,6.5396318363584,9.257701720674609,-31.81437471132273,1.8258990474180263,-4.20324017923019,-0.3818330762682091,0.0
715968.8061611202,3940091.912752077,6.945763942941745,14.380728068953072,-23.15381992041191,2.5886581608947115,-2.9640499470860933,-0.2544573426223789,0.0
720968.8061611203,3940091.912752077,6.401390342764784,18.558591805179216,-12.135961248116011,3.19813608884129,-1.403594220326301,-0.0963338844476033,0.0
725968.8061611203,3940091.912752077,5.047883878107867,21.22128484088993,0.6970988379124967,3.573138018183907,0.4020737415109651,0.0850465672045736,0.0
730968.8061611203,3940091.912752077,3.1914607510231496,21.938441679579004,14.50630478488114,3.653261753348296,2.3372745935599006,0.2784631196308399,0.0
735968.8061611203,3940091.912752077,1.2535246997824423,20.51858485352979,28.256815871150064,3.4124532967426804,4.260427235231429,0.4702705555394527,0.0
740968.8061611203,3940091.912752077,-0.3151961702923431,17.062889046456192,40.874200009284976,2.866241157772482,6.024937300004521,0.6463693377531232,0.0
745968.8061611203,3940091.912752077,-1.1326365443503683,11.953401778323189,51.41774718449272,2.070005806387703,7.5022800583390685,0.7943773845608895,0.0
750968.8061611203,3940091.912752077,-0.96536359235309,5.777369239200402,59.22484359669532,1.1085282393095923,8.601275686159097,0.9054492033158936,0.0
755968.8061611203,3940091.912752077,0.2329004196087047,-0.7890609909926504,63.98994763910085,0.0799221432988503,9.278788214165695,0.9752964151823392,0.0
760968.8061611203,3940091.912752077,2.331541125603991,-7.102905990517464,65.76490091387686,-0.921380600786308,9.540064510823273,1.0042427930748352,0.0
765968.8061611203,3940091.912752077,5.072213871646862,-12.650247924784884,64.89234028262248,-1.81826267495724,9.430163016038737,0.996441024479864,0.0
