x,y,s1,s2,s3,s4,s5,s6,aftershock
410976.1398252601,-2664456.3425872736,-12012.782754335243,724.9564155186449,-401.7981823935246,-5594.456591767794,-1193.4326669281563,-1273.0365417738851,0.0
415976.1398252601,-2664456.3425872736,-12259.673600899365,647.5273010423936,1424.1417036105254,-5582.8437448096765,-915.779507234302,-1494.926311305414,0.0
420976.1398252601,-2664456.3425872736,-12476.300449000875,391.1418076424301,3328.8826978881057,-5527.5086824006285,-678.5414344578089,-1729.5503695472294,0.0
425976.1398252601,-2664456.3425872736,-12632.896423174154,-49.52215566201368,5244.685210234784,-5426.119845943968,-470.7971733222666,-1960.003131378344,0.0
430976.1398252601,-2664456.3425872736,-12700.811131496564,-665.9669171411571,7103.576646659537,-5280.596825591101,-279.97341451102164,-2170.283878439433,0.0
435976.1398252601,-2664456.3425872736,-12655.909379000825,-1436.9372771786263,8843.510625025203,-5096.915034208608,-93.553756655799,-2346.520419306263,0.0
440976.1398252601,-2664456.3425872736,-12481.263734191782,-2331.135596616813,10413.453724389372,-4884.355883695301,99.33207486532444,-2477.9024313721675,0.0
445976.1398252601,-2664456.3425872736,-12168.690301803208,-3311.0278033258887,11776.6789651926,-4654.346298824574,306.69135256078886,-2557.247785667733,0.0
450976.1398252601,-2664456.3425872736,-11718.964622442672,-4336.994000043251,12911.950726035022,-4419.101166981669,532.9848783362448,-2581.181663642227,0.0
455976.1398252601,-2664456.3425872736,-11140.847317265598,-5371.106868779361,13812.75150595212,-4190.304238891659,779.0157184466296,-2549.95675955386,0.0
460976.1398252601,-2664456.3425872736,-10449.285860048334,-6380.01585673269,14485.021074759816,-3978.022672568976,1042.314021535605,-2466.9861096868667,0.0
465976.1398252601,-2664456.3425872736,-9663.241911347905,-7336.694140466447,14944.075090549191,-3789.974551664865,1317.867582017246,-2338.1766954988934,0.0
470976.1398252601,-2664456.3425872736,-8803.564356509607,-8221.082734888627,15211.328063691026,-3631.18717980428,1599.0201878785276,-2171.1695488981177,0.0
475976.1398252601,-2664456.3425872736,-7891.195210911623,-9019.844963959393,15311.313454501196,-3504.005801722207,1878.3775588120152,-1974.5699878263244,0.0
480976.1398252601,-2664456.3425872736,-6945.858817465642,-9725.536710619426,15269.289386336968,-3408.3733679314264,2148.6024156970225,-1757.247240182826,0.0
485976.1398252601,-2664456.3425872736,-5985.243660958653,-10335.490012920893,15109.532679119946,-3342.281532589828,2403.0279383284687,-1527.7528224897048,0.0
265976.1398252601,-2659456.3425872736,-6680.133863688046,-304.8905736927628,-938.3402366543096,-5015.268600593442,-4179.391397324069,-2854.9152833619582,0.0
270976.1398252601,-2659456.3425872736,-7045.921682722374,-514.7351113244548,-1205.7651715241975,-5253.885134991088,-4542.029552857238,-3038.6930155405366,0.0
275976.1398252601,-2659456.3425872736,-7405.059941155208,-726.985774712919,-1502.325575111542,-5481.458016085637,-4913.817099960072,-3217.117620612488,0.0
280976.1398252601,-2659456.3425872736,-7755.501104521581,-938.0719302595504,-1827.834214731325,-5694.456964754504,-5290.183815946721,-3386.018094261955,0.0
285976.1398252601,-2659456.3425872736,-8095.688926808492,-1143.9982058691255,-2180.9719995048454,-5889.376996066927,-5665.598765041871,-3540.7594399261943,0.0
290976.1398252601,-2659456.3425872736,-8424.756887419517,-1340.572551968088,-2559.0344978758853,-6062.886945072931,-6033.569506289153,-3676.3403974359153,0.0
295976.1398252601,-2659456.3425872736,-8742.68100245898,-1523.748957016947,-2957.769783574322,-6212.001770290945,-6386.688529193375,-3787.525004304728,0.0
300976.1398252601,-2659456.3425872736,-9050.32821504098,-1690.0687748680716,-3371.3882260437326,-6334.272827224396,-6716.736574525416,-3869.0035499184833,0.0
305976.1398252601,-2659456.3425872736,-9349.339279001128,-1837.1373987787256,-3792.8175774488464,-6427.988540150232,-7014.853161337464,-3915.582304476292,0.0
310976.1398252601,-2659456.3425872736,-9641.80638829169,-1964.030930179943,-4214.237298654753,-6492.372700732945,-7271.781423217984,-3922.403824896761,0.0
315976.1398252601,-2659456.3425872736,-9929.745981578695,-2071.502022320435,-4627.861465269659,-6527.759294886268,-7478.1830099518465,-3885.199395190484,0.0
320976.1398252601,-2659456.3425872736,-10214.43194522765,-2161.851757399102,-5026.844578996477,-6535.72711651256,-7625.015807512486,-3800.582428270852,0.0
325976.1398252601,-2659456.3425872736,-10495.715619900544,-2238.385188619659,-5406.097460147591,-6519.174497803157,-7703.956907708088,-3666.387324768519,0.0
330976.1398252601,-2659456.3425872736,-10771.507104640164,-2304.4615087052825,-5762.753262310073,-6482.318930070127,-7707.847837352648,-3482.0520408475327,0.0
335976.1398252601,-2659456.3425872736,-11037.593710898886,-2362.262323115012,-6096.031282157653,-6430.613277826745,-7631.1448841264255,-3249.0319829488094,0.0
340976.1398252601,-2659456.3425872736,-11287.928014087807,-2411.5154501167167,-6406.335741441835,-6370.572423801151,-7470.359128070949,-2971.2107768767155,0.0
345976.1398252601,-2659456.3425872736,-11515.430187826005,-2448.484169800894,-6693.590377337223,-6309.504890436953,-7224.472908602341,-2655.2529692775324,0.0
350976.1398252601,-2659456.3425872736,-11713.23255997248,-2465.539038985771,-6954.99147640237,-6255.145161917276,-6895.321972955363,-2310.824637206445,0.0
355976.1398252601,-2659456.3425872736,-11876.183053809478,-2451.5628319878856,-7182.552797114096,-6215.18047059004,-6487.921040706353,-1950.5961973791927,0.0
360976.1398252601,-2659456.3425872736,-12002.332103794575,-2393.3061150404747,-7360.951103674512,-6196.674217124417,-6010.69089833242,-1589.9472633403873,0.0
365976.1398252601,-2659456.3425872736,-12094.093639174447,-2277.6314551352443,-7466.218104980407,-6205.401253716305,-5475.530838756422,-1246.3186809734232,0.0
370976.1398252601,-2659456.3425872736,-12158.784897078209,-2094.394495030414,-7465.764051993965,-6245.131094485427,-4897.6585289203385,-938.1978686713414,0.0
375976.1398252601,-2659456.3425872736,-12208.326832765504,-1839.546850526567,-7320.048078856961,-6316.922683829397,-4295.140143514064,-683.7813856329497,0.0
380976.1398252601,-2659456.3425872736,-12258.016811047188,-1517.94028261913,-6985.959913977833,-6418.523108655814,-3688.051616076207,-499.42593628054624,0.0
385976.1398252601,-2659456.3425872736,-12324.425189025147,-1145.2877096013483,-6421.68304132666,-6543.983763330506,-3097.2479719286607,-398.04459762114686,0.0
390976.1398252601,-2659456.3425872736,-12422.6277367755,-748.7900207379582,-5592.530125820232,-6683.6132656158925,-2542.788938909499,-387.6542984711104,0.0
395976.1398252601,-2659456.3425872736,-12563.133795035224,-366.0792244158868,-4476.989691897699,-6824.375931454718,-2042.144081258428,-470.2764142834236,0.0
400976.1398252601,-2659456.3425872736,-12748.987106032837,-42.34397363021336,-3072.05734878575,-6950.798003311281,-1608.3852883202696,-641.371490033948,0.0
405976.1398252601,-2659456.3425872736,-12973.599888221075,174.20867241529922,-1396.8705945025515,-7046.371746990827,-1248.6441032586774,-889.92688029952,0.0
410976.1398252601,-2659456.3425872736,-13219.866446103097,238.06368912812204,506.2173581175711,-7095.347504301074,-963.1331161992013,-1199.2245486214645,0.0
415976.1398252601,-2659456.3425872736,-13460.961964428032,112.45451684825991,2573.6817862747234,-7084.691485575009,-744.9898909596646,-1548.2177605993272,0.0
420976.1398252601,-2659456.3425872736,-13662.948050714273,-225.2867824575601,4726.021975441411,-7005.898573119038,-581.0855769876255,-1913.355145856496,0.0
425976.1398252601,-2659456.3425872736,-13788.886966270202,-780.1578009319315,6875.497390428102,-6856.317206690413,-453.75264194137776,-2270.6176887449487,1.0
430976.1398252601,-2659456.3425872736,-13803.763238910438,-1538.4858454248338,8935.185528143735,-6639.697357529916,-343.18127528447883,-2597.5167434837376,0.0
435976.1398252601,-2659456.3425872736,-13679.234142585388,-2469.76104007854,10827.7818586972,-6365.8160638191175,-230.0670101399945,-2874.816304824232,0.0
440976.1398252601,-2659456.3425872736,-13397.231781277627,-3530.9040317518943,12492.59201252335,-6049.235120561896,-98.02759022056152,-3087.8035674047333,0.0
445976.1398252601,-2659456.3425872736,-12951.737736952298,-4672.011508365257,13889.624635561277,-5707.436777744431,64.62335310987547,-3227.010261174398,0.0
450976.1398252601,-2659456.3425872736,-12348.54867783768,-5842.368379720985,15000.4200148965,-5358.7076584634415,263.9910745467068,-3288.372813035217,0.0
455976.1398252601,-2659456.3425872736,-11603.34648621788,-6995.598253619605,15825.992147209909,-5020.155032098399,500.6231607701378,-3272.8855789529607,0.0
460976.1398252601,-2659456.3425872736,-10738.735674463862,-8093.234139801035,16382.796930339087,-4706.154936133708,770.2792510030688,-3185.8654402352145,0.0
465976.1398252601,-2659456.3425872736,-9780.99213181687,-9106.465943189314,16697.825565504852,-4427.396009720407,1065.1711573364744,-3035.956801522316,0.0
470976.1398252601,-2659456.3425872736,-8757.144135132054,-10016.273474598516,16803.803957379507,-4190.530422055486,1375.3775214620632,-2834.0289147670173,0.0
475976.1398252601,-2659456.3425872736,-7692.759798294648,-10812.395718168324,16735.163004161677,-3998.3415004481367,1690.1877913943858,-2592.0926317868348,0.0
480976.1398252601,-2659456.3425872736,-6610.545270360383,-11491.66526903639,16525.09591907014,-3850.2739922620062,1999.2174517353976,-2322.33302856059,0.0
485976.1398252601,-2659456.3425872736,-5529.685305052178,-12056.155813342928,16203.711096010313,-3743.164718190352,2293.217323695252,-2036.329996487891,0.0
490976.1398252601,-2659456.3425872736,-4465.740947988845,-12511.460179345848,15797.12759180136,-3672.035544138236,2564.572189514433,-1744.4904639281806,0.0
255976.1398252601,-2654456.3425872736,-6040.221037722943,390.8806832192576,-261.86145110605,-4937.960647455481,-3669.117375288473,-2755.7522836538114,0.0
