x,y,s1,s2,s3,s4,s5,s6,aftershock
380012.02908761695,3812225.878295721,-3412.5841295493024,5966.646016848963,-4720.8327820883,1240.4928965768445,-1229.0848719513465,-213.539028334764,0.0
385012.02908761695,3812225.878295721,-3722.5991263965634,5321.6600289506605,-2358.7468150089608,1148.7166253830442,-790.4513882610051,-156.04469162135146,0.0
390012.02908761695,3812225.878295721,-3834.8545446427447,4476.670011034547,-337.0156838514169,1015.2711458953844,-405.1381283168437,-104.26665619442392,0.0
395012.02908761695,3812225.878295721,-3754.562713490852,3524.8132686067725,1305.3692390808944,855.7215527631025,-81.61774922224288,-59.424493763227126,0.0
400012.02908761695,3812225.878295721,-3506.4085019419526,2548.157728642428,2567.250207384655,684.4332376446414,177.85566525322068,-22.04070968705315,0.0
405012.02908761695,3812225.878295721,-3126.803034222729,1611.3283680858951,3475.3531904095635,513.3740683725522,375.88639218666816,7.941104530949465,0.0
410012.02908761695,3812225.878295721,-2656.5729725050296,759.4602507245764,4073.7524101022746,351.56904116404166,518.3808687406299,31.004911681684423,0.0
415012.02908761695,3812225.878295721,-2135.2349082094424,19.36129884653331,4414.60782626525,205.08176951846733,613.0893165078526,47.90798317300467,0.0
300012.02908761695,3817225.878295721,-5790.6115012157015,-6824.089811245505,-8189.711437002375,-1627.0091769208257,-1964.0945543294224,-338.9923538101374,0.0
305012.02908761695,3817225.878295721,-5479.904084517846,-7316.666022446354,-10222.428661520593,-1696.0441008476685,-2367.444452169316,-394.96730105254017,0.0
310012.02908761695,3817225.878295721,-4980.776841570484,-7597.061768465752,-12453.622644450366,-1718.0915223535085,-2800.971809587898,-453.6597257879737,0.0
315012.02908761695,3817225.878295721,-4304.158985464364,-7587.110713583381,-14806.756991971162,-1679.7663472965908,-3249.1080143606555,-512.8409885819809,0.0
320012.02908761695,3817225.878295721,-3485.3418726644454,-7214.600089414096,-17166.62126185475,-1569.5415516262524,-3689.89699106272,-569.5765357049879,0.0
325012.02908761695,3817225.878295721,-2586.530098325793,-6426.7458991142685,-19380.255088247955,-1380.0583623268276,-4095.523129625595,-620.3488466145772,0.0
330012.02908761695,3817225.878295721,-1694.4726736682503,-5205.514345401508,-21265.601579840288,-1110.569012854794,-4434.11377174132,-661.3215098455471,0.0
335012.02908761695,3817225.878295721,-911.5703907706056,-3581.561572624853,-22629.45818462684,-768.9618427795733,-4672.960046871243,-688.7446076875652,0.0
340012.02908761695,3817225.878295721,-340.34596262085114,-1642.3411534856546,-23293.979295864046,-372.6877423382121,-4782.9153921519655,-699.4521785071497,0.0
345012.02908761695,3817225.878295721,-63.535548934760016,470.04144996073455,-23127.9177353266,52.013343406485205,-4743.295321591625,-691.3681801340965,0.0
