x,y,s1,s2,s3,s4,s5,s6,aftershock
662594.4395779636,2518102.128414412,15940.813532712324,-43140.04204518178,40504.25798222271,-5787.232485119373,5379.834505614911,-963.2982000094814,0.0
667594.4395779636,2518102.128414412,17786.80868004793,-40552.797214341015,32166.45828211122,-5503.549371817845,4415.619518402616,-836.6584105991969,0.0
512594.4395779636,2523102.128414412,16595.289475843558,18328.272404929896,-5214.0756200554615,3760.971274011119,937.1590839463214,186.7036479423236,0.0
517594.4395779636,2523102.128414412,17907.74728775597,21576.70768110605,-3119.452129210836,4282.452482085062,1391.3803152157682,188.5735848201901,0.0
522594.4395779636,2523102.128414412,19038.52886588849,25198.65927855429,-249.83534710550023,4835.35119652284,1956.0137660602256,181.4765042305544,0.0
527594.4395779636,2523102.128414412,19884.665844415853,29155.66299352691,3554.844645874685,5407.104458789586,2645.584097759508,161.76022255237686,0.0
532594.4395779636,2523102.128414412,20329.2604018634,33371.04445294224,8458.183755922413,5979.916881934276,3472.3734613358406,125.1199379520574,0.0
537594.4395779636,2523102.128414412,20248.458540122483,37721.320931910624,14613.36457882092,6530.434370209151,4444.506073097392,66.75510096521764,0.0
542594.4395779636,2523102.128414412,19522.56416261283,42030.13273306841,22143.989417509893,7029.964947485015,5563.750650619575,-18.324930925710056,0.0
547594.4395779636,2523102.128414412,18051.141034223954,46067.05417449403,31120.387541775628,7445.4336181171375,6823.250590596659,-134.83738148158685,0.0
552594.4395779636,2523102.128414412,15770.905803482372,49553.804340715134,41533.64889139208,7741.200527990243,8205.522531699598,-286.6192774786388,0.0
557594.4395779636,2523102.128414412,12673.939503124831,52179.66889097113,53271.158866366095,7881.73892751018,9681.125737558235,-475.9360369352408,0.0
562594.4395779636,2523102.128414412,8822.673185019841,53626.51108379648,66098.7419589327,7835.006636339589,11208.426887199848,-702.803274119089,0.0
567594.4395779636,2523102.128414412,4357.738149268542,53601.46057429478,79654.66067698957,7576.154408062482,12734.783771470013,-964.4450740635396,0.0
